num_plaquettes,x,time,repetitions,term_ordering,circuit_hash,circuit_structure_hash,source_gate_count,source_depth,source_1q_count,source_2q_count,pauli_term_count,mean_pauli_weight,interaction_edge_count,interaction_mean_degree,interaction_max_degree,interaction_range,initial_ones,tvd,energy_drift,mirror_asymmetry,exact_mirror_asymmetry,survival_error,survival,local_occupation_error,occupations,electric_energy,magnetic_energy,total_energy,norm_error
4,2.0,0.32,1,current,c785827ce17e790eeb08e2a7a49b7cc8eced0114e4fe433cc5a8e4913bd3ae10,8c40d381cd9cc513b3b8ff37f3e775ee58b7f1bbffe988f1fe9c9f5b4c0ddd85,140,99,88,52,19,1.6842105263157894,3,1.5,2,1,"[1, 2]",0.08128927609582622,0.631559515630717,0.02681237614387899,1.1102230246251565e-16,0.030610858674321534,0.1886715467371131,0.06198064194453701,"[0.46774268940567526, 0.5933549233936608, 0.6201672995375398, 0.46084791208529274]",4.905371611417522,-1.0369311270482384,3.868440484369283,8.659739592076221e-15
4,2.0,0.32,1,reversed,e4c47605024d56b1d16ff35ba12bea1595f077b9a4f476eb1be78da6c1b7768a,0d419151795ca5cdb3ddeff831edff9e9b7e7ff5d58e45fbaa5e402e083a6990,140,99,88,52,19,1.6842105263157894,3,1.5,2,1,"[1, 2]",0.10035470301895703,0.17196311681094834,0.015560850874846044,1.1102230246251565e-16,0.02919986935540153,0.24848227476683615,0.06371094494882357,"[0.38447863948642447, 0.7190465102870214, 0.7034856594121753, 0.374646411224263]",4.967244998728077,-0.2952818819171302,4.671963116810948,9.103828801926284e-15
4,2.0,0.32,1,symmetry,a619077938ec332b85e1cf93dac9d5a5eecfe46c2ffeae999dc92d109399dbb6,fed9e3a08ac09fb94dae730ec9bef276f44660d541de482d2dd9f8b680aeeabe,140,83,88,52,19,1.6842105263157894,3,1.5,2,1,"[1, 2]",0.09332392544778087,0.11453007906901913,2.220446049250313e-16,1.1102230246251565e-16,0.01165326664364913,0.23093567205508375,0.05392050340927512,"[0.40423818066020556, 0.7092560687474729, 0.7092560687474727, 0.4042381806602055]",5.062606120603469,-0.6771361996724883,4.385469920930981,8.326672684688674e-15
4,2.0,0.32,2,current,aec4cfceb850db551b597b36803f068aae2b65432c2e1aa8e94c0e9cd1473d23,7f1a858079fb1bad88c9ae64a8cfe2ffeff436dcd457a383321d66078ff0f5ea,278,197,174,104,19,1.6842105263157894,3,1.5,2,1,"[1, 2]",0.02132484069783102,0.11174640349227793,0.0076246347466621955,1.1102230246251565e-16,0.009032012768011244,0.21025039264342338,0.016661061705741442,"[0.43886179668678404, 0.6386745036324564, 0.6462991383791186, 0.4361398370631923]",4.930677217449695,-0.5424236209419729,4.388253596507722,1.4210854715202004e-14
4,2.0,0.32,2,reversed,ae8082d74406da4625d3b67656787a3d09dfd6c21b2625bdfa4d49bc98ed4a39,c94d2050145e4d91b89747af84c8e1e2331b5a798e72dfc893363e82fef32981,278,197,174,104,19,1.6842105263157894,3,1.5,2,1,"[1, 2]",0.024309425853395336,0.051105870610648196,0.0027325234616289995,1.1102230246251565e-16,0.006841015887240093,0.22612342129867471,0.014711972457532418,"[0.4187465658318774, 0.6700475377957302, 0.6675191341820161, 0.4160140423702484]",4.953495526957835,-0.4023896563471879,4.551105870610648,1.354472090042691e-14
4,2.0,0.32,2,symmetry,b2f5ff2f5762250cf3ed3beb082d2358d1bca2e1b1aac118a6280d1142bd1e28,dd86d861e20db48a9660735ef647e374b9d848fa5877477d6d32213cb5eb0d38,278,165,174,104,19,1.6842105263157894,3,1.5,2,1,"[1, 2]",0.025290573084936967,0.024570589928369913,2.220446049250313e-16,1.1102230246251565e-16,0.005160408886832307,0.22444281429826693,0.017337552331918693,"[0.4216931527329874, 0.6726731176701162, 0.6726731176701164, 0.42169315273298735]",4.977801161885724,-0.4532305719573547,4.52457058992837,1.3322676295501878e-14
4,2.0,0.32,4,current,644e500b9aaf4b7c0e91f5e4da8273f3e129261ff3590eb356c2de77abb0ccd9,0055524de0e6756b1bdae3bcbbabe4d1c90e0687c7144dc6fd7632feb82fd3db,554,393,346,208,19,1.6842105263157894,3,1.5,2,1,"[1, 2]",0.005313634672966628,0.02520524180986694,0.0019288541273073667,1.1102230246251565e-16,0.0022932272218122995,0.21698917818962232,0.004169658098090778,"[0.4314951523554479, 0.651165907240107, 0.6530947613674144, 0.4307995536623891]",4.942963329669355,-0.4681685714792218,4.474794758190133,3.064215547965432e-14
4,2.0,0.32,4,reversed,40d1f5e3a8408e2edb4c6a97219c87ad51e9462ace76dd0fee5ecf0921a4317f,adc7a6a3f107fc75d486af6c2660ba08378b7c0714921438054a7c6b558301d6,554,393,346,208,19,1.6842105263157894,3,1.5,2,1,"[1, 2]",0.00598915966467814,0.012372299505813089,0.0006958579818133748,1.1102230246251565e-16,0.0016404621971906341,0.22092286760862526,0.0035820916850843876,"[0.4265645218065044, 0.6589176570232822, 0.6583532117466158, 0.425868663824691]",4.94896301308157,-0.4365907135757565,4.512372299505813,3.108624468950438e-14
4,2.0,0.32,4,symmetry,bb8fd7ac69bffe9a97b7d37c7b6d4bbf096abd7eb571026ba348cb8c16c16561,896a505cf149d6f83768524197ac0ecd7c7836d8bfbe8137e494807dd5f20899,554,329,346,208,19,1.6842105263157894,3,1.5,2,1,"[1, 2]",0.006326773784545754,0.008090217105616304,4.440892098500626e-16,1.1102230246251565e-16,0.0013717998558211153,0.22065420526725574,0.004433333615075696,"[0.42715053109695555, 0.6597688989532735, 0.6597688989532731, 0.42715053109695517]",4.954559048914023,-0.4464688318084067,4.508090217105616,3.064215547965432e-14
4,2.0,0.32,8,current,28965c5a86297121f4c5fe48504e6c2c71f4dc1581ed252e71e162d4121b99b3,7caa42fd2854176142b5df25240a0661285517cb015567b0a6f45454ce2fe88d,1106,785,690,416,19,1.6842105263157894,3,1.5,2,1,"[1, 2]",0.0013263336807849135,0.00613446646435456,0.0004834258209567288,1.1102230246251565e-16,0.0005754136360187623,0.21870699177541586,0.001042073425133072,"[0.42966848220229986, 0.6542934919130647, 0.6547769177340215, 0.4294940160117185]",4.946205053688001,-0.45233952015235573,4.493865533535645,6.539213615042172e-14
