num_plaquettes,x,time,repetitions,term_ordering,circuit_hash,circuit_structure_hash,source_gate_count,source_depth,source_1q_count,source_2q_count,pauli_term_count,mean_pauli_weight,interaction_edge_count,interaction_mean_degree,interaction_max_degree,interaction_range,target_node_count,target_edge_count,target_average_degree,target_diameter,target_mean_shortest_path,mapping_mean_interaction_distance,mapping_max_interaction_distance,target_connected,cohort,target_name,target_topology,layout_name,target_kind,target_definition,target_hash,physical_qubits,prior_case_id,mapping_feature_note,case_family,strategy,seed,version,case_id,native_2q_count,native_2q_depth,native_depth,estimated_duration,routing_2q_overhead,compile_seconds,verification_result,failure,verification_error,verification_tolerance,verification_method,final_layout
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,6,7,2.3333333333333335,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,null,N2_x0.5_t0.08_r2_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler,basic,11,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler_11,3,3,23,2.272392e-06,-17,0.5469772939977702,False,routed equivalence failed: 7.183757124689556e-08,7.183757124689556e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[2, 5]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,6,7,2.3333333333333335,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,null,N2_x0.5_t0.08_r2_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler,teleport,11,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler_11,3,3,23,2.272392e-06,-21,0.006159773001854774,False,routed equivalence failed: 7.183757138449707e-08,7.183757138449707e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[2, 5]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,6,7,2.3333333333333335,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,null,N2_x0.5_t0.08_r2_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler,basic,19,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler_19,3,3,23,1.7131739999999999e-06,-17,0.005016180999518838,False,routed equivalence failed: 7.183757146123119e-08,7.183757146123119e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 4]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,6,7,2.3333333333333335,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,null,N2_x0.5_t0.08_r2_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler,teleport,19,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler_19,3,3,23,1.7131739999999999e-06,-21,0.006809660000726581,False,routed equivalence failed: 7.183757171418364e-08,7.183757171418364e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 4]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,6,7,2.3333333333333335,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,null,N2_x0.5_t0.08_r2_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler,basic,29,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler_29,3,3,23,1.63503e-06,-17,0.0050995320052606985,False,routed equivalence failed: 7.183757124220714e-08,7.183757124220714e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,6,7,2.3333333333333335,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,null,N2_x0.5_t0.08_r2_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler,teleport,29,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler_29,3,3,23,1.63503e-06,-21,0.005981258997053374,False,routed equivalence failed: 7.183757146967257e-08,7.183757146967257e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,6,7,2.3333333333333335,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,null,N2_x0.5_t0.08_r2_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler,basic,37,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler_37,3,3,23,2.272392e-06,-17,0.0050694210003712215,False,routed equivalence failed: 7.183757124689556e-08,7.183757124689556e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[2, 5]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,6,7,2.3333333333333335,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,null,N2_x0.5_t0.08_r2_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler,teleport,37,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler_37,3,3,23,2.272392e-06,-21,0.005290314002195373,False,routed equivalence failed: 7.183757138449707e-08,7.183757138449707e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[2, 5]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,6,7,2.3333333333333335,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,null,N2_x0.5_t0.08_r2_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler,basic,47,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler_47,3,3,23,2.087022e-06,-17,0.005335984002158511,False,routed equivalence failed: 7.183757124691939e-08,7.183757124691939e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,6,7,2.3333333333333335,3,1.6666666666666667,1.0,1.0,1,robustness,synthetic_grid_6q_transpiler,grid,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [1, 4], [2, 1], [2, 5], [3, 0], [3, 4], [4, 1], [4, 3], [4, 5], [5, 2], [5, 4]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 6}",1dc9d7c7422ee8d9e756c16f45c753640fd9bb0d83eb6013019055e1f800f374,null,N2_x0.5_t0.08_r2_current__synthetic_grid_6q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler,teleport,47,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_grid_6q_transpiler_47,3,3,23,2.087022e-06,-21,0.004930944000079762,False,routed equivalence failed: 7.183757134501413e-08,7.183757134501413e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[0, 1]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N2_x0.5_t0.08_r2_current__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler,basic,11,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler_11,3,3,23,1.11999e-06,-17,0.005160237997188233,False,routed equivalence failed: 7.183757124218004e-08,7.183757124218004e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[4, 5]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N2_x0.5_t0.08_r2_current__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler,teleport,11,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler_11,3,3,23,1.11999e-06,-21,0.004746921003970783,False,routed equivalence failed: 7.183757146967257e-08,7.183757146967257e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[4, 5]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N2_x0.5_t0.08_r2_current__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler,basic,19,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler_19,3,3,23,1.11999e-06,-17,0.004947834000631701,False,routed equivalence failed: 7.183757150948455e-08,7.183757150948455e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[5, 4]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N2_x0.5_t0.08_r2_current__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler,teleport,19,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler_19,3,3,23,1.11999e-06,-21,0.0051028339948970824,False,routed equivalence failed: 7.183757174348843e-08,7.183757174348843e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[5, 4]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N2_x0.5_t0.08_r2_current__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler,basic,29,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler_29,3,3,23,1.0456200000000003e-06,-17,0.0072386900064884685,False,routed equivalence failed: 7.183757124689556e-08,7.183757124689556e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N2_x0.5_t0.08_r2_current__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler,teleport,29,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler_29,3,3,23,1.0456200000000003e-06,-21,0.005312894005328417,False,routed equivalence failed: 7.183757138446998e-08,7.183757138446998e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[1, 2]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N2_x0.5_t0.08_r2_current__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler,basic,37,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler_37,3,3,23,1.046286e-06,-17,0.004655821998312604,False,routed equivalence failed: 7.183757124689556e-08,7.183757124689556e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 4]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N2_x0.5_t0.08_r2_current__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler,teleport,37,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler_37,3,3,23,1.046286e-06,-21,0.005009166998206638,False,routed equivalence failed: 7.183757138448352e-08,7.183757138448352e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 4]"
2,0.5,0.08,2,current,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a,ea9fd4755a15f06dce28cd5aa229180e11dd3f9164c2862f20878fd6099a34ea,85,77,61,24,7,1.4285714285714286,1,1.0,1,1,7,7,2.0,5,2.2857142857142856,1.0,1.0,1,robustness,synthetic_heavy_hex_like_7q_transpiler,heavy_hex_like,transpiler,SYNTHETIC_TARGET,"{""edges"": [[0, 1], [0, 3], [1, 0], [1, 2], [2, 1], [2, 3], [3, 0], [3, 2], [3, 4], [4, 3], [4, 5], [5, 4], [5, 6], [6, 5]], ""seed"": 7, ""basis"": [""id"", ""rz"", ""sx"", ""x"", ""ecr""], ""nodes"": 7}",a56c42c5929ac738475a61ad56ac38f9ce297f29f090779c0473725bc68476b5,null,N2_x0.5_t0.08_r2_current__synthetic_heavy_hex_like_7q_transpiler__seed7,identity proxy before selection when layout is transpiler,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler,basic,47,v0.4.0,b014363a78ee7dfe0c824b9bc5c2fdca5a10eff0ae21be4b4750352e2d90350a_synthetic_heavy_hex_like_7q_transpiler_47,3,3,23,1.2802740000000002e-06,-17,0.005830563997733407,False,routed equivalence failed: 7.183757150948455e-08,7.183757150948455e-08,1e-10,logical Operator.equiv + routed zero/3 random states,"[3, 0]"
